Service;Nom_Cle_Partagee;Nom_commercial ;Nom technique;URL d'acces
WMTS;lambert93;Ortho Express L93 2020;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2020.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;lambert93;Ortho Express L93 2021;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2021.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;lambert93;ORTHO Express L93 2022;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2022.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;lambert93;ORTHO Express IRC L93 2019;ORTHOIMAGERY.ORTHOPHOTOS.IRC-EXPRESS.2019.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;lambert93;ORTHO Express IRC L93 2020;ORTHOIMAGERY.ORTHOPHOTOS.IRC-EXPRESS.2020.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;lambert93;ORTHO Express IRC L93 2021;ORTHOIMAGERY.ORTHOPHOTOS.IRC-EXPRESS.2021.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;lambert93;ORTHO Express IRC L93 2022 ;ORTHOIMAGERY.ORTHOPHOTOS.IRC-EXPRESS.2022.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;lambert93;Parcellaire Express (PCI);CADASTRALPARCELS.PARCELLAIRE_EXPRESS.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;lambert93;PLAN IGN;GEOGRAPHICALGRIDSYSTEMS.PLANIGNV2.L93;https://wxs.ign.fr/lambert93/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
TMS;ocsge;OCSGE 2016;OCSGE_2016;https://wxs.ign.fr/ocsge/geoportail/tms/1.0.0/OCSGE_2016/metadata.json/
TMS;ocsge;OCSGE 2019;OCSGE_2019;https://wxs.ign.fr/ocsge/geoportail/tms/1.0.0/OCSGE_2019/metadata.json/
WMS Raster;ocsge;OCSGE Constructions Latest;OCSGE.CONSTRUCTIONS;https://wxs.ign.fr/ocsge/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ocsge;OCSGE Constructions 2016;OCSGE.CONSTRUCTIONS.2016;https://wxs.ign.fr/ocsge/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ocsge;OCSGE Constructions 2019;OCSGE.CONSTRUCTIONS.2019;https://wxs.ign.fr/ocsge/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ocsge;OCSGE Couverture Latest;OCSGE.COUVERTURE;https://wxs.ign.fr/ocsge/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ocsge;OCSGE Couverture 2016;OCSGE.COUVERTURE.2016;https://wxs.ign.fr/ocsge/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ocsge;OCSGE Couverture 2019;OCSGE.COUVERTURE.2019;https://wxs.ign.fr/ocsge/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ocsge;OCSGE Usage Latest;OCSGE.USAGE;https://wxs.ign.fr/ocsge/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ocsge;OCSGE Usage 2016;OCSGE.USAGE.2016;https://wxs.ign.fr/ocsge/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ocsge;OCSGE Usage 2019;OCSGE.USAGE.2019;https://wxs.ign.fr/ocsge/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ocsge;OCSGE Visu - IA 2019;OCSGE.VISU.2019;https://wxs.ign.fr/ocsge/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ocsge;OCSGE Visu - IA 2016;OCSGE.VISU.2016;https://wxs.ign.fr/ocsge/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Constructions Latest;OCSGE.CONSTRUCTIONS;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Constructions 2002;OCSGE.CONSTRUCTIONS.2002;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Constructions 2014;OCSGE.CONSTRUCTIONS.2014;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Constructions 2016;OCSGE.CONSTRUCTIONS.2016;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Constructions 2019;OCSGE.CONSTRUCTIONS.2019;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Couverture Latest;OCSGE.COUVERTURE;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Couverture 2002;OCSGE.COUVERTURE.2002;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Couverture 2014;OCSGE.COUVERTURE.2014;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Couverture 2016;OCSGE.COUVERTURE.2016;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Couverture 2019;OCSGE.COUVERTURE.2019;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Usage Latest;OCSGE.USAGE;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Usage 2002;OCSGE.USAGE.2002;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Usage 2014;OCSGE.USAGE.2014;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Usage 2016;OCSGE.USAGE.2016;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Usage 2019;OCSGE.USAGE.2019;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Visu - IA 2019;OCSGE.VISU.2019;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ocsge;OCSGE Visu - IA 2016;OCSGE.VISU.2016;https://wxs.ign.fr/ocsge/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WFS;ortho;Graphe de mosaiquage BD ORTHO;ORTHOIMAGERY.ORTHOPHOTOS.GRAPHE-MOSAIQUAGE:graphe_bdortho;https://wxs.ign.fr/ortho/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;ortho;Graphe de mosaiquage ORTHO EXPRESS;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.GRAPHE-MOSAIQUAGE:orthoexpress;https://wxs.ign.fr/ortho/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;ortho;Zones interdites a la prise de vue aerienne;ORTHOIMAGERY.ORTHOPHOS.RESTRICTEDAREAS:arrete;https://wxs.ign.fr/ortho/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Raster;ortho;BD ORTHO® 20 cm;HR.ORTHOIMAGERY.ORTHOPHOTOS;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ortho;BD ORTHO® 50 cm;ORTHOIMAGERY.ORTHOPHOTOS.BDORTHO;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ortho;ORTHO Express 2022;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2022;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ortho;ORTHO Express IRC 2022;ORTHOIMAGERY.ORTHOPHOTOS.IRC-EXPRESS.2022;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ortho;ORTHO IRC;ORTHOIMAGERY.ORTHOPHOTOS.IRC;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ortho;ORTHO THR;THR.ORTHOIMAGERY.ORTHOPHOTOS;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ortho;ORTHO-ASP_PAC2023;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-ASP_PAC2023;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ortho;PCRS  (L93);PCRS.LAMB93;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ortho;Photographies aeriennes;ORTHOIMAGERY.ORTHOPHOTOS;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ortho;Photographies aeriennes Toulon Provence Mediterranee Ombre;ORTHOIMAGERY.ORTHOPHOTOS.TPM.OMBRES;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;ortho;Zones interdites a la prise de vue aerienne;ORTHOIMAGERY.ORTHOPHOS.RESTRICTEDAREAS;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;ortho;Graphe de mosaiquage BD ORTHO;ORTHOIMAGERY.ORTHOPHOTOS.GRAPHE-MOSAIQUAGE;https://wxs.ign.fr/ortho/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;ortho;Graphe de mosaiquage ORTHO EXPRESS;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.GRAPHE-MOSAIQUAGE;https://wxs.ign.fr/ortho/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMTS;ortho;BD ORTHO® 20 cm;HR.ORTHOIMAGERY.ORTHOPHOTOS;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ortho;BD ORTHO® 50 cm;ORTHOIMAGERY.ORTHOPHOTOS.BDORTHO;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ortho;ORTHO Express 2022;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2022;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ortho;ORTHO Express IRC 2022;ORTHOIMAGERY.ORTHOPHOTOS.IRC-EXPRESS.2022;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ortho;ORTHO IRC;ORTHOIMAGERY.ORTHOPHOTOS.IRC;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ortho;ORTHO THR;THR.ORTHOIMAGERY.ORTHOPHOTOS;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ortho;ORTHO-ASP_PAC2023;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-ASP_PAC2023;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ortho;Orthophotos du littoral coast;ORTHOIMAGERY.ORTHOPHOTOS.COAST2000;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ortho;PCRS  (L93);PCRS.LAMB93;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ortho;Photographies aeriennes;ORTHOIMAGERY.ORTHOPHOTOS;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ortho;Photographies aeriennes iles du nord;ORTHOIMAGERY.ORTHOPHOTOS.ILESDUNORD;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;ortho;Zones interdites a la prise de vue aerienne;ORTHOIMAGERY.ORTHOPHOTOS.RESTRICTEDAREAS;https://wxs.ign.fr/ortho/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WFS;orthohisto;Graphe de mosaiquage ORTHO 1950-1965;ORTHOIMAGERY.ORTHOPHOTOS.1950-1965.GRAPHE-MOSAIQUAGE:graphe;https://wxs.ign.fr/orthohisto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;orthohisto;Graphe de mosaiquage ORTHO 2000-2005;ORTHOIMAGERY.ORTHOPHOTOS.GRAPHE.2000-2005:graphe_bdortho;https://wxs.ign.fr/orthohisto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;orthohisto;Graphe de mosaiquage ORTHO 2006-2010;ORTHOIMAGERY.ORTHOPHOTOS.GRAPHE.2006-2010:graphe_bdortho;https://wxs.ign.fr/orthohisto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;orthohisto;Graphe de mosaiquage ORTHO 2011-2015;ORTHOIMAGERY.ORTHOPHOTOS.GRAPHE.2011-2015:graphe_bdortho;https://wxs.ign.fr/orthohisto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;BD ORTHO®  1950-1965;ORTHOIMAGERY.ORTHOPHOTOS.1950-1965;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO ASP 2018 (edition 2019);ORTHOIMAGERY.ORTHOPHOTOS.SOCLE-ASP.2018;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO Express 2021;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2021;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO Express IRC 2021;ORTHOIMAGERY.ORTHOPHOTOS.IRC-EXPRESS.2021;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO IRC 2012;ORTHOIMAGERY.ORTHOPHOTOS.IRC.2012;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO IRC 2013;ORTHOIMAGERY.ORTHOPHOTOS.IRC.2013;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO IRC 2014;ORTHOIMAGERY.ORTHOPHOTOS.IRC.2014;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO IRC 2015;ORTHOIMAGERY.ORTHOPHOTOS.IRC.2015;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO IRC 2016;ORTHOIMAGERY.ORTHOPHOTOS.IRC.2016;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO IRC 2017;ORTHOIMAGERY.ORTHOPHOTOS.IRC.2017;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO IRC 2018;ORTHOIMAGERY.ORTHOPHOTOS.IRC.2018;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO IRC 2019;ORTHOIMAGERY.ORTHOPHOTOS.IRC.2019;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO IRC 2020;ORTHOIMAGERY.ORTHOPHOTOS.IRC.2020;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO-ASP_PAC2020;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-ASP_PAC2020;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO-ASP_PAC2021;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-ASP_PAC2021;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;ORTHO-ASP_PAC2022;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-ASP_PAC2022;https://wxs.ign.fr/ortho/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Orthophotographie d’urgence Alex;ORTHOIMAGERY.ORTHOPHOTOS.URGENCE.ALEX;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2000;ORTHOIMAGERY.ORTHOPHOTOS2000;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2000-2005;ORTHOIMAGERY.ORTHOPHOTOS2000-2005;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2001;ORTHOIMAGERY.ORTHOPHOTOS2001;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2002;ORTHOIMAGERY.ORTHOPHOTOS2002;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2003;ORTHOIMAGERY.ORTHOPHOTOS2003;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2004;ORTHOIMAGERY.ORTHOPHOTOS2004;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2005;ORTHOIMAGERY.ORTHOPHOTOS2005;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2006;ORTHOIMAGERY.ORTHOPHOTOS2006;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2006-2010;ORTHOIMAGERY.ORTHOPHOTOS2006-2010;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2007;ORTHOIMAGERY.ORTHOPHOTOS2007;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2008;ORTHOIMAGERY.ORTHOPHOTOS2008;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2009;ORTHOIMAGERY.ORTHOPHOTOS2009;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2010;ORTHOIMAGERY.ORTHOPHOTOS2010;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2011;ORTHOIMAGERY.ORTHOPHOTOS2011;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2011-2015;ORTHOIMAGERY.ORTHOPHOTOS2011-2015;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2012;ORTHOIMAGERY.ORTHOPHOTOS2012;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2013;ORTHOIMAGERY.ORTHOPHOTOS2013;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2014;ORTHOIMAGERY.ORTHOPHOTOS2014;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2015;ORTHOIMAGERY.ORTHOPHOTOS2015;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2016;ORTHOIMAGERY.ORTHOPHOTOS2016;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2017;ORTHOIMAGERY.ORTHOPHOTOS2017;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2018;ORTHOIMAGERY.ORTHOPHOTOS2018;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2019;ORTHOIMAGERY.ORTHOPHOTOS2019;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;orthohisto;Photographies aeriennes 2020;ORTHOIMAGERY.ORTHOPHOTOS2020;https://wxs.ign.fr/orthohisto/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;orthohisto;Graphe de mosaiquage ORTHO 1950-1965;ORTHOIMAGERY.ORTHOPHOTOS.1950-1965.GRAPHE-MOSAIQUAGE;https://wxs.ign.fr/orthohisto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;orthohisto;Graphe de mosaiquage ORTHO 2000-2005;ORTHOIMAGERY.ORTHOPHOTOS.GRAPHE-2000-2005;https://wxs.ign.fr/orthohisto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;orthohisto;Graphe de mosaiquage ORTHO 2006-2010;ORTHOIMAGERY.ORTHOPHOTOS.GRAPHE-2006-2010;https://wxs.ign.fr/orthohisto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;orthohisto;Graphe de mosaiquage ORTHO 2011-2015;ORTHOIMAGERY.ORTHOPHOTOS.GRAPHE-2011-2015;https://wxs.ign.fr/orthohisto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;orthohisto;Graphe de mosaiquage urgence Alex;ORTHOIMAGERY.ORHOPHOTOS.URGENCE.ALEX.GRAPHE-MOSAIQUAGE;https://wxs.ign.fr/orthohisto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMTS;orthohisto;ORTHO ASP 2018 (edition 2019);ORTHOIMAGERY.ORTHOPHOTOS.SOCLE-ASP.2018;https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;orthohisto;ORTHO Express 2021;ORTHOIMAGERY.ORTHOPHOTOS.ORTHO-EXPRESS.2021;https://wxs.ign.fr/orthohisto/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
